update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,Games,Strat,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
39,199680,1630.085905232498,123,0.014426757395267487,0.09009507105682475,0.0,0.5770702958106995,0,0.0,1.9458496272563934,-0.003266606281977147,-0.0005692296661436557,7.86780876183002e-07,0.00036330428,0.014426757395267487,0.09009507105682475,0.0,0.5770702958106995
40,204800,1614.3950618304862,126,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995,38,0.0,1.945832407474518,-0.0026258687488734723,-0.0009536037367070093,8.099898280988782e-07,0.0002528487,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995
41,209920,1619.710650725123,129,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995,0,0.0,1.9458843767642975,-0.0016798644617665559,-0.00010595218464004574,6.121864046804149e-07,0.00025255344,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995
42,215040,1614.2322078121617,132,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995,0,0.0,1.9458679139614106,-0.002559408824890852,-0.00044767503859475253,4.4431254053733937e-07,0.00020992768,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995
43,220160,1626.8912882130128,136,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995,0,0.0,1.9458768486976623,-0.002075932908337563,-0.00042365292028989643,4.799364688778951e-07,0.00018727605,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995
44,225280,1623.0418280147542,139,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995,0,0.0,1.9458758115768433,-0.0019521739915944636,-0.0003090339196205605,7.489099800750409e-07,0.00020498692,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995
45,230400,1635.0361705493901,142,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995,0,0.0,1.945879155397415,-0.0020171198761090637,-0.0003148551768390462,4.6960445700960916e-07,0.00020837024,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995
46,235520,1606.67625866555,145,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995,0,0.0,1.9458806991577149,-0.0011169853998580948,-0.00019770590588450432,2.8600534776046513e-07,0.0001223731,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995
47,240640,1622.7859839190696,148,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995,0,0.0,1.9458824217319488,-0.001241827238118276,-0.0002165022182452958,4.275059396263714e-07,0.00013122411,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995
48,245760,1633.171613002533,151,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995,0,0.0,1.9458800137043,-0.0008563417795812711,-0.00014301999035524205,3.8296959630201856e-07,0.0001252391,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995
49,250880,1590.4880521035263,155,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995,0,0.0,1.9458799481391906,-0.0007859587494749576,-0.00016217295960814228,4.99876418302847e-07,0.00014973094,0.014426757395267487,0.09009507105682477,0.0,0.5770702958106995
50,256000,1620.496916429338,158,0.0,0.0,0.0,0.0,1,0.0,1.9458610355854034,-0.0005177817423827946,-0.00015816007939974951,6.132301578531951e-07,0.00018800984,0.0,0.0,0.0,0.0
51,261120,1625.2410430562363,161,0.013670898973941803,0.08537473672857328,0.0,0.5468359589576721,1,0.0,1.9450686812400817,0.00026927556900773196,-0.0008049589043366723,0.000293526454242965,0.0048924945,0.013670898973941803,0.08537473672857328,0.0,0.5468359589576721
52,266240,1615.8399783298971,164,0.013670898973941803,0.08537473672857328,0.0,0.5468359589576721,0,0.0,1.945533961057663,0.007019424135796726,0.0014832507149549201,1.4635297520726454e-05,0.0009632149,0.013670898973941803,0.08537473672857328,0.0,0.5468359589576721
53,271360,1618.121263646668,167,0.013670898973941803,0.08537473672857328,0.0,0.5468359589576721,1,0.0,1.9457086741924285,0.004895196529105306,0.0009152324928436428,1.4910288257397042e-06,0.00051690114,0.013670898973941803,0.08537473672857328,0.0,0.5468359589576721
54,276480,1616.7732889401777,170,0.02310546934604645,0.10248083313857095,0.0,0.5468359589576721,1,0.0,1.9445431530475616,0.004445309803122655,-0.0007051630835121613,0.00016075002549769123,0.0038153518,0.02310546934604645,0.10248083313857095,0.0,0.5468359589576721
55,281600,1613.6736328304344,174,0.031441406905651094,0.11325694683406878,0.0,0.5468359589576721,1,0.0,1.9446766376495361,0.0024050029081990943,-0.0008454910608634236,9.58331957917835e-05,0.002226709,0.031441406905651094,0.11325694683406878,0.0,0.5468359589576721
56,286720,1630.6490921220864,177,0.031441406905651094,0.11325694683406878,0.0,0.5468359589576721,0,0.0,1.945346713066101,-0.0006218060176252038,-0.0005216190958890366,4.981967904313933e-05,0.0014846091,0.031441406905651094,0.11325694683406878,0.0,0.5468359589576721
57,291840,1634.8366418441128,180,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721,1,0.0,1.9455987811088562,-0.0044236538116820155,-0.0006795353794586845,5.036006973568874e-06,0.00075363775,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721
58,296960,1622.4917280624227,183,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721,0,0.0,1.9457458019256593,-0.0016869712417246774,-0.00034776216998579914,2.2835127253983957e-06,0.0006281204,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721
59,302080,1620.4081437391064,186,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721,0,0.0,1.9456871449947357,-0.0004540383659332292,-0.0001443636155272543,1.7428983085210348e-06,0.0004123367,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721
60,307200,1616.7108480655897,189,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721,34,0.0,1.94580597281456,0.0009417891618795693,0.0002860679833247559,9.852280442146367e-07,0.00027788413,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721
61,312320,1632.97440168617,192,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721,0,0.0,1.9458746135234832,0.0005795252029201948,0.00018974488775711507,4.5253895137875587e-07,0.00017075324,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721
62,317440,1627.030449453253,196,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721,0,0.0,1.9458585619926452,0.0008316085149999708,0.00015026228720671497,3.856903703081116e-07,0.00013574697,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721
63,322560,1630.218930770167,199,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721,0,0.0,1.945847648382187,0.0010830351122422144,0.0001588703118613921,4.4621507839792683e-07,0.00020099696,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721
64,327680,1625.7905475250018,202,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721,0,0.0,1.9458498001098632,0.0009142774637439288,0.00011705067518050783,6.13284728956387e-07,0.0003778388,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721
65,332800,1617.8575831502258,205,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721,0,0.0,1.945587730407715,0.0011491754194139503,0.0001717457885888507,1.012772697777109e-05,0.000750873,0.038415040075778964,0.1195208983986416,0.0,0.5468359589576721
66,337920,1608.2555158903594,208,0.05095214992761612,0.13947044064344652,0.0,0.5468359589576721,1,0.0,1.9442543864250184,0.0018900249888247345,-0.0016153394733919412,0.0002625260017339315,0.0032652963,0.05095214992761612,0.13947044064344652,0.0,0.5468359589576721
67,343040,1625.9019455929317,211,0.05095214992761612,0.13947044064344652,0.0,0.5468359589576721,0,0.0,1.9450878083705903,0.0006656044068222399,0.00016953727172221988,1.230369121003605e-05,0.0008524029,0.05095214992761612,0.13947044064344652,0.0,0.5468359589576721
68,348160,1567.777869845631,215,0.05095214992761612,0.13947044064344652,0.0,0.5468359589576721,0,0.0,1.9454908788204193,-0.00141469186055474,-0.00013643795946336468,3.9487731555709615e-06,0.0007465225,0.05095214992761612,0.13947044064344652,0.0,0.5468359589576721
69,353280,1636.5984830540845,218,0.05095214992761612,0.13947044064344652,0.0,0.5468359589576721,0,0.0,1.9456904590129853,-0.0012342445144895465,-0.0003088659475906752,2.3385866256830923e-06,0.00033883023,0.05095214992761612,0.13947044064344652,0.0,0.5468359589576721
70,358400,1627.0299563687477,221,0.037281250953674315,0.11481504506215048,0.0,0.5014843940734863,1,0.0,1.9457453548908235,0.0001481842163229885,2.4506945283064852e-05,1.576103659317596e-06,0.00023997526,0.037281250953674315,0.11481504506215048,0.0,0.5014843940734863
71,363520,1631.0787372323919,224,0.037281250953674315,0.1148150450621505,0.0,0.5014843940734863,1,0.0,1.9457654058933258,0.0006632001679463429,9.595080600774964e-05,1.6881425040082831e-06,0.0006066004,0.037281250953674315,0.1148150450621505,0.0,0.5014843940734863
72,368640,1628.8734663252592,227,0.037281250953674315,0.1148150450621505,0.0,0.5014843940734863,0,0.0,1.9457902014255524,0.0012787363375537097,0.0002158341827453114,7.938398141504876e-07,0.00021809661,0.037281250953674315,0.1148150450621505,0.0,0.5014843940734863
73,373760,1625.1500280307405,230,0.03017578199505806,0.10895674258177904,0.0,0.5014843940734863,2,0.0,1.9445440292358398,0.003161933556839358,-0.0011586314140004106,0.0001685617042312515,0.0039099306,0.03017578199505806,0.10895674258177904,0.0,0.5014843940734863
74,378880,1630.1878689110977,234,0.023202148824930192,0.1014817593427056,0.0,0.5014843940734863,1,0.0,1.9453474879264832,0.00038657639579469104,4.1603346357987905e-05,3.946740434912499e-06,0.00043747327,0.023202148824930192,0.1014817593427056,0.0,0.5014843940734863
75,384000,1631.1172664894489,237,0.0313710942864418,0.11190178028423967,0.0,0.5014843940734863,1,0.0,1.9442245483398437,8.99067017599009e-06,-0.001277735968324123,4.9790173761721235e-05,0.002110669,0.0313710942864418,0.11190178028423967,0.0,0.5014843940734863
76,389120,1637.7080423630823,240,0.0313710942864418,0.11190178028423967,0.0,0.5014843940734863,0,0.0,1.9455986082553864,-0.0003555472280822869,4.631141882782685e-06,2.002765575070953e-06,0.0004488655,0.0313710942864418,0.11190178028423967,0.0,0.5014843940734863
77,394240,1625.6034823530408,243,0.0313710942864418,0.11190178028423967,0.0,0.5014843940734863,1,0.0,1.9456715881824493,0.001636533107375726,0.000238820933009265,1.1374482397741304e-06,0.00029116933,0.0313710942864418,0.11190178028423967,0.0,0.5014843940734863
78,399360,1622.1467264225505,246,0.0313710942864418,0.11190178028423967,0.0,0.5014843940734863,0,0.0,1.945701938867569,0.0014866058540064842,0.00016063626767390816,1.1113790037597937e-06,0.00021929068,0.0313710942864418,0.11190178028423967,0.0,0.5014843940734863
79,404480,1632.1571284881877,249,0.0313710942864418,0.11190178028423967,0.0,0.5014843940734863,0,0.0,1.9455462992191315,0.0018960729794343933,0.00032692871791368817,5.2603445453769385e-06,0.0008862216,0.0313710942864418,0.11190178028423967,0.0,0.5014843940734863
80,409600,1619.0331655909217,252,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863,32,0.0,1.9441330015659333,0.0027438953751698137,0.0005704191421500582,2.945073479168059e-05,0.0016579896,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863
81,414720,1636.5287646030345,256,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863,0,0.0,1.9457895398139953,0.0024511456256732346,0.0004170732077909634,5.066810317089221e-07,0.00018894358,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863
82,419840,1616.740668154506,259,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863,0,0.0,1.9458101093769073,0.0027157054282724857,0.00041573680791771037,4.45173300533952e-07,0.00020868627,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863
83,424960,1646.8043914300183,262,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863,0,0.0,1.9458211302757262,0.0023368722177110612,0.000447271775919944,4.085629100814003e-07,0.00018145578,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863
84,430080,1626.6546824795118,265,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863,0,0.0,1.9458554685115814,0.0017329116119071842,0.000305486981960712,2.2508909225393836e-07,0.00014771397,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863
85,435200,1638.8851436124585,268,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863,0,0.0,1.9458519697189331,0.0015837022161576896,0.0002724076512095053,1.685812279106358e-07,0.00010041714,0.034846680238842964,0.11302677015797644,0.0,0.5014843940734863
86,440320,1622.2182884125898,271,0.022309570387005807,0.08487909063885017,0.0,0.4266015589237213,1,0.0,1.9458554148674012,0.0012518061383161693,0.00023546199954580516,2.2054990509445815e-07,9.0696485e-05,0.022309570387005807,0.08487909063885017,0.0,0.4266015589237213
87,445440,1626.356066013519,274,0.022309570387005807,0.08487909063885017,0.0,0.4266015589237213,0,0.0,1.9458532631397247,0.0010164752893615514,0.00016895016888156532,1.8666375822817827e-07,0.00010927922,0.022309570387005807,0.08487909063885017,0.0,0.4266015589237213
88,450560,1629.0846416619931,278,0.022309570387005807,0.08487909063885017,0.0,0.4266015589237213,0,0.0,1.9458579659461974,0.0006886419956572354,0.00016494018855155445,1.7357247941163224e-07,9.483599e-05,0.022309570387005807,0.08487909063885017,0.0,0.4266015589237213
89,455680,1639.9524696535843,281,0.022309570387005807,0.08487909063885017,0.0,0.4266015589237213,0,0.0,1.9458740115165711,0.00057213459367631,0.0001280577231227653,1.5441555873962897e-07,9.412791e-05,0.022309570387005807,0.08487909063885017,0.0,0.4266015589237213
90,460800,1626.6141460078154,284,0.02830761708319187,0.09132315336423419,0.0,0.4266015589237213,2,0.0,1.9446223437786103,0.001606033738971746,-0.0006971591561523383,3.6514161809009235e-05,0.0021669143,0.02830761708319187,0.09132315336423419,0.0,0.4266015589237213
91,465920,1618.3567348117476,287,0.02830761708319187,0.09132315336423419,0.0,0.4266015589237213,1,0.0,1.945618712902069,0.0018151522323023527,0.00039539834688184783,1.3522927730491574e-06,0.00030462825,0.02830761708319187,0.09132315336423419,0.0,0.4266015589237213
92,471040,1619.8538401728017,290,0.02830761708319187,0.09132315336423419,0.0,0.4266015589237213,0,0.0,1.9458137691020965,0.0018669460085220635,0.0003108937504293863,3.310125329392122e-07,0.00019539245,0.02830761708319187,0.09132315336423419,0.0,0.4266015589237213
93,476160,1614.437297597075,293,0.01764257811009884,0.06542367087714798,0.0,0.3267578184604645,1,0.0,1.9458463490009308,0.000976428750436753,0.00016297973052132876,3.649778655301361e-07,0.0001118974,0.01764257811009884,0.06542367087714798,0.0,0.3267578184604645
94,481280,1612.4904408060577,297,0.01764257811009884,0.06542367087714798,0.0,0.3267578184604645,1,0.0,1.9458385765552522,0.0009647464728914201,0.00018224469677079468,2.4997686196570614e-07,0.00014866088,0.01764257811009884,0.06542367087714798,0.0,0.3267578184604645
95,486400,1614.6574933873726,300,0.012263671681284904,0.04564236567421751,0.0,0.23992186784744263,1,0.0,1.945407634973526,0.001993563449650537,-0.0003369416199348052,1.9098761629265937e-05,0.001413847,0.012263671681284904,0.04564236567421751,0.0,0.23992186784744263
96,491520,1402.0671935780852,303,0.012263671681284904,0.04564236567421751,0.0,0.23992186784744263,0,0.0,1.9457474887371062,0.0025531067745760082,0.0004246897471603006,1.9690197262889343e-06,0.00058476656,0.012263671681284904,0.04564236567421751,0.0,0.23992186784744263
97,496640,1407.5886273051856,307,0.012263671681284904,0.04564236567421751,0.0,0.23992186784744263,1,0.0,1.9458493888378143,0.0027948474162258208,0.0005393835817812942,8.11544937562303e-07,0.0003774311,0.012263671681284904,0.04564236567421751,0.0,0.23992186784744263
98,501760,1523.0191455070594,310,0.012263671681284904,0.04564236567421751,0.0,0.23992186784744263,0,0.0,1.9458596050739287,0.0022823622915893794,0.00039613995468243954,4.5505250199084914e-07,0.00017284,0.012263671681284904,0.04564236567421751,0.0,0.23992186784744263
99,506880,1535.0531597067172,314,0.012263671681284904,0.04564236567421751,0.0,0.23992186784744263,0,0.0,1.945872688293457,0.002567219757474959,0.00042449968605069445,2.8528953777140487e-07,0.00015079514,0.012263671681284904,0.04564236567421751,0.0,0.23992186784744263
100,512000,1649.9312155917573,317,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263,32,0.0,1.945881873369217,0.0017075966170523316,0.0005806630855659023,3.433324174295649e-07,0.00017938484,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263
101,517120,1641.6879601013657,320,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263,0,0.0,1.9458962202072143,0.0015083872829563915,0.0002771877894701902,1.2704449083855707e-07,9.161591e-05,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263
102,522240,1639.0184833846147,323,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263,0,0.0,1.9459012627601624,0.0009616417286451906,0.0001652635633945465,9.266775258254256e-08,8.155566e-05,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263
103,527360,1613.4345523603506,326,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263,0,0.0,1.9458996295928954,0.0008309353928780183,0.00013923313163104466,9.029571828023108e-08,8.644418e-05,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263
104,532480,1613.6179784635399,329,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263,0,0.0,1.945887279510498,0.0006487263541202992,9.791707925614901e-05,1.0430754961987532e-07,7.1272094e-05,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263
105,537600,1614.9830416088978,333,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263,0,0.0,1.9458806574344636,0.0005467777853482402,9.347941231681034e-05,1.4474284562027151e-07,0.00019214959,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263
106,542720,1612.6431343382885,336,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263,1,0.0,1.9458714842796325,0.0006915514910360798,0.00010018097555075656,2.649535890242305e-07,0.00016482656,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263
107,547840,1616.8151623257138,339,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263,0,0.0,1.9458580613136292,0.0006129480811068788,0.0001189162507216679,1.2291150319754252e-07,0.00012249383,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263
108,552960,1429.9763058280153,343,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263,0,0.0,1.9457854568958282,0.0004414380295202136,5.9862721082026836e-05,1.9584784496373687e-07,0.00016359481,0.008788085728883743,0.04090482646541844,0.0,0.23992186784744263
109,558080,1370.7920499966615,346,0.024744140356779097,0.10640483996737862,0.0,0.6382421851158142,1,0.0,1.945112371444702,0.0006364232217492827,-0.0005632504497043555,0.0001887068666178493,0.0016521874,0.024744140356779097,0.10640483996737862,0.0,0.6382421851158142
110,563200,1592.2793903277059,350,0.03258398398756981,0.13074009415343704,0.0,0.6382421851158142,3,0.0,1.9434212863445282,0.0030249347126300565,-0.0017254748396226204,0.00014334834359033266,0.0025840476,0.03258398398756981,0.13074009415343704,0.0,0.6382421851158142
111,568320,1612.6705035625457,353,0.03258398398756981,0.13074009415343707,0.0,0.6382421851158142,1,0.0,1.9457588016986846,-0.007522181421518326,-0.0013460394373396411,6.082651930228167e-06,0.0007027273,0.03258398398756981,0.13074009415343707,0.0,0.6382421851158142
112,573440,1633.1436676967273,356,0.03258398398756981,0.13074009415343707,0.0,0.6382421851158142,0,0.0,1.9457804799079894,-0.003967565181665122,-0.0007688621088163927,2.4638674233301573e-06,0.00046726936,0.03258398398756981,0.13074009415343707,0.0,0.6382421851158142
113,578560,1603.5295451168327,359,0.029793944954872132,0.1302138101877784,0.0,0.6382421851158142,1,0.0,1.9457623541355134,-0.00481294454075396,-0.0008008535820408724,2.63859965912161e-06,0.00043548614,0.029793944954872132,0.1302138101877784,0.0,0.6382421851158142
114,583680,1612.4250614584528,362,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142,2,0.0,1.9445040285587312,-0.0009552045201417058,-0.001667226002609823,9.04339842918489e-05,0.001616617,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142
115,588800,1609.3837703183906,365,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142,1,0.0,1.9457882344722748,-0.005418058391660452,-0.0011001410573953762,5.444455200631637e-06,0.00052113156,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142
116,593920,1629.7233198221475,369,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142,0,0.0,1.9446318686008452,-0.0025636136779212393,-0.000864390516653657,9.432285824004794e-05,0.0023332073,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142
117,599040,1620.1195163157652,372,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142,1,0.0,1.9452494740486146,-0.00021222104878688698,-1.3808400763082317e-05,1.0188529790866596e-05,0.00076769164,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142
118,604160,1629.4261720538423,375,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142,0,0.0,1.9457051396369933,0.0008319114587720833,0.00017584587794772233,1.5818634665265562e-06,0.0002491023,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142
119,609280,1614.7861912810206,378,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142,0,0.0,1.945712810754776,0.0005220398939854931,5.523062691281666e-05,1.4076574018417886e-06,0.00028879225,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142
120,614400,1601.867659884393,381,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142,29,0.0,1.9457857370376588,0.0012832934153266251,0.00038332449257723057,1.4828562086677266e-06,0.0003131633,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142
121,619520,1629.995460266784,384,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142,0,0.0,1.9458774209022522,0.00045554380776593464,0.00010582341601548251,2.0242630967004515e-07,0.00018110583,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142
122,624640,1621.6976475576746,388,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142,0,0.0,1.9458858966827393,0.0005259796031168662,0.00010416568511573132,2.2435652411445516e-07,0.00012585247,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142
123,629760,1626.3423943698665,391,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142,0,0.0,1.9458677053451539,0.0005071103085356298,7.45170741538459e-05,6.945061052476831e-07,0.00028040016,0.0392460934817791,0.1409850493385755,0.0,0.6382421851158142
124,634880,1600.1933569897983,394,0.05964062437415123,0.18573505734685458,0.0,0.8157812356948853,1,0.0,1.9426381409168243,0.002130254587973468,-0.002394110823252049,0.0007168037115661719,0.006350285,0.05964062437415123,0.18573505734685458,0.0,0.8157812356948853
125,640000,1626.9617903125375,397,0.05964062437415123,0.18573505734685458,0.0,0.8157812356948853,0,0.0,1.9456023275852203,-0.0022213467047549782,-0.00034994199450011365,1.0786951065711037e-05,0.0006896917,0.05964062437415123,0.18573505734685458,0.0,0.8157812356948853
126,645120,1624.698547466828,400,0.043684569746255876,0.161128355040096,0.0,0.8157812356948853,1,0.0,1.9457256853580476,-0.0005386259894294198,-0.00016512904130649986,5.983274058962707e-06,0.0004649402,0.043684569746255876,0.161128355040096,0.0,0.8157812356948853
127,650240,1620.4429913628032,403,0.043684569746255876,0.161128355040096,0.0,0.8157812356948853,0,0.0,1.9457281351089477,0.0010546616671490484,0.0001380513354888535,6.4110651919691005e-06,0.00038845697,0.043684569746255876,0.161128355040096,0.0,0.8157812356948853
128,655360,1615.0170489943123,407,0.043684569746255876,0.161128355040096,0.0,0.8157812356948853,0,0.0,1.9457672834396362,0.001996192097431049,0.00020107619975533452,1.9663314958506817e-06,0.00027247283,0.043684569746255876,0.161128355040096,0.0,0.8157812356948853
129,660480,1631.9201048388413,410,0.05932421758770943,0.18475732468196257,0.0,0.8157812356948853,2,0.0,1.9430667459964752,0.004709212330635637,-0.001435657493493636,0.00024469495983794334,0.0031930052,0.05932421758770943,0.18475732468196257,0.0,0.8157812356948853
130,665600,1621.2510204144803,413,0.057698240876197814,0.18276900110193106,0.0,0.8157812356948853,5,0.0,1.9409808754920959,0.004836785650695674,-0.002018637687433511,0.0006418172146368306,0.0057145925,0.057698240876197814,0.18276900110193106,0.0,0.8157812356948853
131,670720,1635.1780983301182,416,0.057698240876197814,0.18276900110193106,0.0,0.8157812356948853,1,0.0,1.9452174365520478,-0.014086362207308412,-0.0029616467421874405,3.516677506922861e-05,0.0012142522,0.057698240876197814,0.18276900110193106,0.0,0.8157812356948853
132,675840,1630.5600703283567,419,0.057698240876197814,0.18276900110193106,0.0,0.8157812356948853,0,0.0,1.9455808520317077,-0.010795335005968808,-0.0016397053172113375,1.8390641503174266e-05,0.0016348803,0.057698240876197814,0.18276900110193106,0.0,0.8157812356948853
133,680960,1631.7234436032193,422,0.06454003751277923,0.18558174902319446,0.0,0.8157812356948853,2,0.0,1.944569218158722,-0.007708728872239589,-0.0020155076344963163,4.737098004170548e-05,0.0016946208,0.06454003751277923,0.18558174902319446,0.0,0.8157812356948853
134,686080,1620.396650465595,425,0.06454003751277923,0.18558174902319446,0.0,0.8157812356948853,1,0.0,1.9458117067813874,-0.007168657495640218,-0.0013951823231764138,2.1118846063927776e-06,0.00034579655,0.06454003751277923,0.18558174902319446,0.0,0.8157812356948853
135,691200,1622.657969506341,429,0.06454003751277923,0.18558174902319446,0.0,0.8157812356948853,1,0.0,1.9454669713974,-0.004992910847067833,-0.0007882762771259877,7.390347741420556e-06,0.00082740205,0.06454003751277923,0.18558174902319446,0.0,0.8157812356948853
136,696320,1616.3540660514664,432,0.08020995929837227,0.19257384006975756,0.0,0.8157812356948853,2,0.0,1.9417562007904052,-0.001652422574989032,-0.002002839893975761,0.00011212238555344812,0.0034166821,0.08020995929837227,0.19257384006975756,0.0,0.8157812356948853
137,701440,1640.7748122377748,435,0.08020995929837227,0.19257384006975756,0.0,0.8157812356948853,0,0.0,1.9458301723003388,-0.003152087423950434,-0.0005194349374505691,1.0823299902540385e-06,0.00022044827,0.08020995929837227,0.19257384006975756,0.0,0.8157812356948853
138,706560,1630.913986346393,438,0.08020995929837227,0.19257384006975756,0.0,0.8157812356948853,0,0.0,1.9458513617515565,-0.0023962478735484183,-0.00046954357239883395,5.569207772282426e-07,0.0001706408,0.08020995929837227,0.19257384006975756,0.0,0.8157812356948853
139,711680,1633.7442675870582,441,0.08020995929837227,0.19257384006975756,0.0,0.8157812356948853,0,0.0,1.9458275437355042,-0.001804381696274504,-0.0003392721060663462,6.216187543373053e-07,0.00013939117,0.08020995929837227,0.19257384006975756,0.0,0.8157812356948853
140,716800,1608.8005830232826,444,0.08319335766136646,0.19223218596941488,0.0,0.8157812356948853,24,0.0,1.9444533109664917,-0.00045929570242151383,-0.0006609495754673844,2.0764892440183758e-05,0.0011260868,0.08319335766136646,0.19223218596941488,0.0,0.8157812356948853
141,721920,1605.7060595658302,448,0.08319335766136646,0.19223218596941488,0.0,0.8157812356948853,0,0.0,1.9458475232124328,-0.0015631562855560333,-0.00024339690135093405,4.722633377696184e-07,0.00015733356,0.08319335766136646,0.19223218596941488,0.0,0.8157812356948853
142,727040,1604.315516841183,451,0.08319335766136646,0.19223218596941488,0.0,0.8157812356948853,0,0.0,1.9458337306976319,-0.0008609071985119954,-0.0003101325699390145,1.529727821036886e-06,0.00025454565,0.08319335766136646,0.19223218596941488,0.0,0.8157812356948853
143,732160,1619.4815025524279,454,0.08319335766136646,0.19223218596941488,0.0,0.8157812356948853,0,0.0,1.9457956433296204,0.0005106411230372032,2.6621957158567965e-05,2.154250540797875e-06,0.00028022396,0.08319335766136646,0.19223218596941488,0.0,0.8157812356948853
