update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
339,1735680,1452.487633470088,1176,0.17902929484844207,0.2994154791979975,0.0,0.8802343606948853,1.9456961691379546,0.0030782430316321553,0.00017288136896240758,9.076764206383814e-06,0.00052022643,0.17902929484844207,0.2994154791979975,0.0,0.8802343606948853
340,1740800,1430.296697411453,1180,0.16264843493700026,0.2907117151961889,0.0,0.8802343606948853,1.9455986738204956,0.0037148374249227345,0.0008522483127308078,8.049763721373893e-06,0.0005126615,0.16264843493700026,0.2907117151961889,0.0,0.8802343606948853
341,1745920,1538.7010426919528,1183,0.16813281029462815,0.3000889491420233,0.0,0.8802343606948853,1.9428797125816346,0.005059985059779138,-0.0017789230212656548,0.00020009034071790665,0.002751477,0.16813281029462815,0.3000889491420233,0.0,0.8802343606948853
342,1751040,1390.4438440616525,1187,0.1361386701464653,0.28160702236072493,0.0,0.8802343606948853,1.9457548916339875,-0.021712949313223363,-0.0035191235481761398,1.244066909293906e-05,0.00069389323,0.1361386701464653,0.28160702236072493,0.0,0.8802343606948853
343,1756160,1375.140251285982,1190,0.1361386701464653,0.28160702236072493,0.0,0.8802343606948853,1.9457576334476472,-0.0169284675270319,-0.00302680975291878,6.515579229926516e-06,0.00071156805,0.1361386701464653,0.28160702236072493,0.0,0.8802343606948853
344,1761280,1426.509300180761,1194,0.12449804544448853,0.27733792292893,0.0,0.8802343606948853,1.945609176158905,-0.0096156942890957,-0.0015750764971016907,2.904000534726947e-05,0.0008884645,0.12449804544448853,0.27733792292893,0.0,0.8802343606948853
345,1766400,887.3960242867781,1200,0.12449804544448853,0.27733792292893,0.0,0.8802343606948853,1.9457842230796814,-0.004638974298723042,-0.0013046908017713577,8.614321063760145e-06,0.0005066131,0.12449804544448853,0.27733792292893,0.0,0.8802343606948853
346,1771520,1489.1739165197764,1203,0.1024921864271164,0.25008223705757654,0.0,0.8694531321525574,1.9457830250263215,-0.00366411010036245,-0.0006737180607160554,3.145930293158017e-06,0.00033180785,0.1024921864271164,0.25008223705757654,0.0,0.8694531321525574
347,1776640,1578.6420766634126,1206,0.11548632681369782,0.25780339265583757,0.0,0.8694531321525574,1.9426404416561127,0.0011421357827202882,-0.0013407632228336296,0.00011038851092735059,0.0019714502,0.11548632681369782,0.25780339265583757,0.0,0.8694531321525574
348,1781760,1622.2657139632552,1210,0.10267968624830245,0.2503920151979315,0.0,0.8694531321525574,1.9453912436962129,-0.0019513842118612957,-0.0006903047862579115,5.692996228390257e-05,0.0012145091,0.10267968624830245,0.2503920151979315,0.0,0.8694531321525574
349,1786880,1495.4317419172257,1213,0.10267968624830245,0.2503920151979315,0.0,0.8694531321525574,1.9456900596618651,-0.002369108307175338,-0.00026595769086270595,3.425946715651662e-06,0.0006080148,0.10267968624830245,0.2503920151979315,0.0,0.8694531321525574
350,1792000,1549.351866728896,1216,0.0871835932135582,0.23671321117260397,0.0,0.8694531321525574,1.9456574618816376,-0.0008664923698233906,7.953664589877007e-06,1.402254049480689e-05,0.0007116504,0.0871835932135582,0.23671321117260397,0.0,0.8694531321525574
351,1797120,1556.6893665962145,1220,0.0871835932135582,0.23671321117260397,0.0,0.8694531321525574,1.9443962693214416,0.003424737381283194,-0.0009551619750709506,0.00014504470236715862,0.0015479492,0.0871835932135582,0.23671321117260397,0.0,0.8694531321525574
352,1802240,1447.0570832821215,1223,0.0978515625,0.23984101824843385,0.0,0.8694531321525574,1.9393596053123474,0.00665686191059649,-0.0011235059915634337,0.00021628320464515128,0.0021517407,0.0978515625,0.23984101824843385,0.0,0.8694531321525574
353,1807360,1267.9680248798772,1227,0.07611523419618607,0.2059281299777897,0.0,0.7801562547683716,1.9457885503768921,-0.007172332354821264,-0.0012298126210225746,6.046364944722882e-06,0.00048031675,0.07611523419618607,0.2059281299777897,0.0,0.7801562547683716
354,1812480,872.7337088941325,1233,0.06326757818460464,0.19389338963427213,0.0,0.7801562547683716,1.9454207718372345,-0.004265629226574674,-0.0013469785160850733,2.8728425149893155e-05,0.00080483465,0.06326757818460464,0.19389338963427213,0.0,0.7801562547683716
355,1817600,833.1820136535032,1239,0.08448828160762786,0.22906744293967066,0.0,0.848828136920929,1.9423235595226287,0.002440986770670861,-0.0014453868941927794,0.0003356072105816565,0.0018301986,0.08448828160762786,0.22906744293967066,0.0,0.848828136920929
356,1822720,925.4584406955897,1245,0.08448828160762786,0.22906744293967066,0.0,0.848828136920929,1.943568044900894,0.002023519476642832,-0.001487048395938473,0.0002791213881209842,0.002221913,0.08448828160762786,0.22906744293967066,0.0,0.848828136920929
357,1827840,1408.012051494753,1248,0.09744726568460464,0.23839380085651699,0.0,0.848828136920929,1.9446852266788484,-0.012359006283804774,-0.0018958061002194882,3.7951655542656226e-06,0.0005524108,0.09744726568460464,0.23839380085651699,0.0,0.848828136920929
358,1832960,1421.062972461542,1252,0.09744726568460464,0.23839380085651699,0.0,0.848828136920929,1.9457032799720764,-0.009484895737841725,-0.001879981515230611,1.636620802401012e-05,0.0007894115,0.09744726568460464,0.23839380085651699,0.0,0.848828136920929
359,1838080,1589.0577633369949,1255,0.09744726568460464,0.23839380085651699,0.0,0.848828136920929,1.94576096534729,-0.004215385927818715,-0.00039637493318878114,1.1772169239065989e-05,0.0007931103,0.09744726568460464,0.23839380085651699,0.0,0.848828136920929
360,1843200,1514.5521521579694,1259,0.07794335931539535,0.21221760546311533,0.0,0.848828136920929,1.94587499499321,-0.003635595238301903,-0.0006778547278372571,5.428931856954478e-07,0.00016406085,0.07794335931539535,0.21221760546311533,0.0,0.848828136920929
361,1848320,1541.8466085362734,1262,0.07794335931539535,0.21221760546311533,0.0,0.848828136920929,1.9453757405281067,0.0008910917247703764,-0.0005840020816322067,2.948763035419688e-05,0.00084244146,0.07794335931539535,0.21221760546311533,0.0,0.848828136920929
362,1853440,970.4646376036015,1267,0.09046289026737213,0.22180507438884456,0.0,0.848828136920929,1.9415757179260253,0.006858111696783453,-0.0007279945908521768,0.00029102220478307574,0.0029245433,0.09046289026737213,0.22180507438884456,0.0,0.848828136920929
363,1858560,1083.3534440913227,1272,0.11033593714237214,0.2469909435564792,0.0,0.848828136920929,1.9423259675502778,-2.7153437986271457e-05,-0.0028590865676960675,0.00020269807628210402,0.0037702178,0.11033593714237214,0.2469909435564792,0.0,0.848828136920929
364,1863680,1497.613561989574,1275,0.13280468732118605,0.2752003808744556,0.0,0.8987500071525574,1.9414754569530488,0.004353976127458736,-0.0017566041482496076,0.00033684538648230954,0.0034261502,0.13280468732118605,0.2752003808744556,0.0,0.8987500071525574
365,1868800,1260.1713165337378,1279,0.13280468732118605,0.2752003808744556,0.0,0.8987500071525574,1.944534569978714,-0.02180005330592394,-0.004365293402224779,0.00011895039151568198,0.0028212273,0.13280468732118605,0.2752003808744556,0.0,0.8987500071525574
366,1873920,1482.6611882465186,1283,0.13985351622104644,0.28831969399570234,0.0,0.8987500071525574,1.9391802549362183,-0.007247548416489735,-0.005298860429320484,0.00027045772403653243,0.0035714828,0.13985351622104644,0.28831969399570234,0.0,0.8987500071525574
367,1879040,1420.4624267133372,1287,0.15073242262005807,0.29103438438403184,0.0,0.8987500071525574,1.9387247622013093,-0.008311365987174213,-0.0028323684062343093,0.00020082799856027122,0.00347641,0.15073242262005807,0.29103438438403184,0.0,0.8987500071525574
368,1884160,1243.51306726487,1291,0.1736464850604534,0.3134810116255008,0.0,0.9165624976158142,1.9377241909503937,-0.0019179233466275036,-0.002982546214479953,0.00010220627136732219,0.0029813866,0.1736464850604534,0.3134810116255008,0.0,0.9165624976158142
369,1889280,1621.0422380773982,1294,0.1736464850604534,0.31348101162550085,0.0,0.9165624976158142,1.9436831653118134,-0.005918090196792037,-0.001741382639738731,6.662105126906682e-05,0.0013397245,0.1736464850604534,0.31348101162550085,0.0,0.9165624976158142
370,1894400,1497.244977149323,1297,0.16251562610268594,0.3127487568027109,0.0,0.9165624976158142,1.9400714457035064,0.004277158691547811,-0.0035195597854908557,0.00018964678620250197,0.003142114,0.16251562610268594,0.3127487568027109,0.0,0.9165624976158142
371,1899520,1057.2497846098706,1302,0.19944921955466272,0.3344796090849035,0.0,0.9165624976158142,1.9263207376003266,0.020675018453039228,-0.0012127892294302,0.0004811178929230664,0.0049267435,0.19944921955466272,0.3344796090849035,0.0,0.9165624976158142
372,1904640,909.6411505050971,1308,0.17822851613163948,0.31918406282480877,0.0,0.9165624976158142,1.9312203407287598,0.007990025769686326,0.0013959570878796512,9.886509255920827e-05,0.0034202996,0.17822851613163948,0.31918406282480877,0.0,0.9165624976158142
373,1909760,1477.7783100955082,1311,0.20728906467556954,0.3456100855984496,0.0,0.9165624976158142,1.934323900938034,0.007833803649555193,-0.0026984024298144504,5.2761293409275824e-05,0.0031009014,0.20728906467556954,0.3456100855984496,0.0,0.9165624976158142
374,1914880,1475.6797183715107,1315,0.20728906467556954,0.3456100855984496,0.0,0.9165624976158142,1.9458640694618226,-0.0034141685464419425,-0.0005678180343238637,2.144826714811643e-06,0.00022986213,0.20728906467556954,0.3456100855984496,0.0,0.9165624976158142
375,1920000,1510.8058780821377,1318,0.20728906467556954,0.3456100855984496,0.0,0.9165624976158142,1.945876145362854,-0.0009020363300805912,-0.00017610537829568785,1.4855624385745614e-06,0.00022113083,0.20728906467556954,0.3456100855984496,0.0,0.9165624976158142
376,1925120,1618.2080788042817,1321,0.20728906467556954,0.3456100855984496,0.0,0.9165624976158142,1.9438656330108643,0.002614977231132798,-0.0007672094769077375,0.0001258152555237757,0.0019781194,0.20728906467556954,0.3456100855984496,0.0,0.9165624976158142
377,1930240,1493.2030049800699,1325,0.20728906467556954,0.3456100855984496,0.0,0.9165624976158142,1.9387664556503297,0.005590151506476104,0.00010613709237077274,5.5326718938886185e-05,0.0014623994,0.20728906467556954,0.3456100855984496,0.0,0.9165624976158142
378,1935360,1576.656559590987,1328,0.22834570482373237,0.3577829096856946,0.0,0.9165624976158142,1.943499791622162,0.0059839576249942185,0.00012960868007212413,1.0403152325011434e-05,0.0008009729,0.22834570482373237,0.3577829096856946,0.0,0.9165624976158142
379,1940480,1640.3535766091056,1331,0.2158261738717556,0.3567910983141081,0.0,0.9165624976158142,1.9458891093730926,-0.001002827673801221,-8.564803706576641e-05,1.2891086669242213e-06,0.0001846213,0.2158261738717556,0.3567910983141081,0.0,0.9165624976158142
380,1945600,1555.8987399623843,1334,0.2158261738717556,0.3567910983141081,0.0,0.9165624976158142,1.945460557937622,0.0018287090359081048,-0.0005779912413345301,4.63659773231484e-05,0.0014392673,0.2158261738717556,0.3567910983141081,0.0,0.9165624976158142
381,1950720,1549.3003371332063,1338,0.19006445482373238,0.3357990151507811,0.0,0.9165624976158142,1.9335560202598572,0.018682914413511754,0.000568647565523861,0.0001500551128629013,0.00299919,0.19006445482373238,0.3357990151507811,0.0,0.9165624976158142
