update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,entropy,value,policy_loss,value_loss,grad_norm,Games,Strat,return_mean,return_std,return_min,return_max
223,1141760,1589.2446268321596,708,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863,1.9455518484115601,-0.00038763485790695997,-7.889388652984052e-05,1.1230945830220663e-06,0.00024178189,2,0.0,0.02481445372104645,0.09720943024015226,0.0,0.5366406440734863
224,1146880,1634.0663680252894,711,0.03786132931709289,0.12426097012409054,0.0,0.5366406440734863,1.9441162824630738,0.0011292713530565378,-0.0017505376566987253,5.100001283722122e-05,0.0015955981,1,0.0,0.03786132931709289,0.12426097012409054,0.0,0.5366406440734863
225,1152000,1625.5370353521232,714,0.04884765744209289,0.15072650723044076,0.0,0.5942968726158142,1.9437467396259307,0.0038718282798072324,-0.0015389820284326561,8.390490706915444e-05,0.0024105338,2,0.0,0.04884765744209289,0.15072650723044076,0.0,0.5942968726158142
226,1157120,1625.539865391406,717,0.06281738430261612,0.1701901307101871,0.0,0.5942968726158142,1.9432372570037841,-0.0035793053262750617,-0.0024509844835847614,0.00024102123247757846,0.0023239823,1,0.0,0.06281738430261612,0.1701901307101871,0.0,0.5942968726158142
227,1162240,1644.775462505191,720,0.06281738430261612,0.1701901307101871,0.0,0.5942968726158142,1.945797371864319,-0.0035377347376197577,-0.0006174464710056782,3.0870853947817523e-06,0.0003454268,0,0.0,0.06281738430261612,0.1701901307101871,0.0,0.5942968726158142
228,1167360,1647.691268105848,724,0.06281738430261612,0.1701901307101871,0.0,0.5942968726158142,1.9458593249320983,-0.0030609958688728512,-0.0004761636213515885,1.9606494731760902e-06,0.00028265838,2,0.0,0.06281738430261612,0.1701901307101871,0.0,0.5942968726158142
229,1172480,1638.1837785387518,727,0.06281738430261612,0.1701901307101871,0.0,0.5942968726158142,1.9458827316761016,-0.0022454636986367405,-0.00039800085069146006,7.731580609515731e-07,0.00019873641,0,0.0,0.06281738430261612,0.1701901307101871,0.0,0.5942968726158142
230,1177600,1599.269437732054,730,0.049401368200778964,0.1525471391402475,0.0,0.5942968726158142,1.9458813428878785,4.101572658328223e-05,3.675966881928616e-05,1.433771853953658e-06,0.00019302103,4,0.0,0.049401368200778964,0.1525471391402475,0.0,0.5942968726158142
231,1182720,1643.2395028143035,733,0.049401368200778964,0.1525471391402475,0.0,0.5942968726158142,1.9458911538124084,-0.0009820580424275249,-0.00015034218131404486,9.358091190847517e-07,0.0001627742,2,0.0,0.049401368200778964,0.1525471391402475,0.0,0.5942968726158142
232,1187840,1601.7394597841742,736,0.049401368200778964,0.1525471391402475,0.0,0.5942968726158142,1.9458939373493194,-0.0002515151785701164,-8.727650110813556e-05,4.970271731963294e-07,0.00019176208,0,0.0,0.049401368200778964,0.1525471391402475,0.0,0.5942968726158142
233,1192960,1628.2153312406595,739,0.049401368200778964,0.1525471391402475,0.0,0.5942968726158142,1.9458920001983642,-0.0002102920363540761,-4.352008745627245e-05,5.678768957295688e-07,0.00011916525,1,0.0,0.049401368200778964,0.1525471391402475,0.0,0.5942968726158142
234,1198080,1635.41295576774,742,0.049401368200778964,0.1525471391402475,0.0,0.5942968726158142,1.9450270533561707,0.002375754345121095,-5.459780813907855e-05,3.154300684400368e-05,0.0013781306,1,0.0,0.049401368200778964,0.1525471391402475,0.0,0.5942968726158142
235,1203200,1633.374089781572,746,0.04187402427196503,0.1472795120386667,0.0,0.5942968726158142,1.9437040984630585,0.0025606856914237143,0.00012966895374120214,1.935695822794514e-05,0.0010119305,1,0.0,0.04187402427196503,0.1472795120386667,0.0,0.5942968726158142
236,1208320,1632.9077232447078,749,0.057126954197883606,0.17171859110809493,0.0,0.6101171970367432,1.9395055890083313,0.000976784445811063,-0.0020150010306679176,0.000271921843977907,0.0039924625,3,0.0,0.057126954197883606,0.17171859110809493,0.0,0.6101171970367432
237,1213440,1621.6492755571228,752,0.0753154307603836,0.20077643413518062,0.0,0.7275390625,1.9416686296463013,0.004629694299364928,-0.0016374055805499666,0.0001885015366724474,0.0034385337,3,0.0,0.0753154307603836,0.20077643413518062,0.0,0.7275390625
238,1218560,1613.545960863605,755,0.0753154307603836,0.20077643413518062,0.0,0.7275390625,1.9422888994216918,0.007392104156315327,-2.2619515948463232e-05,0.0001234884038240125,0.0028957806,3,0.0,0.0753154307603836,0.20077643413518062,0.0,0.7275390625
239,1223680,1629.812250270638,758,0.09643945395946503,0.23352086968678856,0.0,0.8449609279632568,1.9389874815940857,-0.001612786593614146,-0.002935261782840826,0.00024661307588758064,0.0050774375,2,0.0,0.09643945395946503,0.23352086968678856,0.0,0.8449609279632568
240,1228800,1621.3622868939929,761,0.08339257836341858,0.22376193648703183,0.0,0.8449609279632568,1.9441470623016357,0.002120831378852017,0.0004052805483297561,8.045939625844768e-06,0.0009283497,15,0.0,0.08339257836341858,0.22376193648703183,0.0,0.8449609279632568
241,1233920,1637.938754887063,765,0.08339257836341858,0.22376193648703183,0.0,0.8449609279632568,1.9457294702529908,-0.002357005578232929,-0.00030272879848780576,3.342453123877931e-06,0.00040487325,0,0.0,0.08339257836341858,0.22376193648703183,0.0,0.8449609279632568
242,1239040,1629.3833956563,768,0.08339257836341858,0.22376193648703183,0.0,0.8449609279632568,1.945868146419525,3.676482674563886e-05,9.614003137130567e-05,1.3641826342336571e-06,0.00019253949,0,0.0,0.08339257836341858,0.22376193648703183,0.0,0.8449609279632568
243,1244160,1635.3674982418238,771,0.06853515654802322,0.20855919865457836,0.0,0.8449609279632568,1.9458651304244996,0.0007556847049272619,8.470934362776461e-05,1.3023303125692109e-06,0.00021813838,2,0.0,0.06853515654802322,0.20855919865457836,0.0,0.8449609279632568
244,1249280,1621.6625010326613,774,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568,1.9458860158920288,0.0010375369573011994,0.00016387639989261514,7.077382520037645e-07,0.00014395628,1,0.0,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568
245,1254400,1625.8150414815009,777,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568,1.9458852887153626,0.0011884923849720507,0.00018634522712090984,7.313037514222742e-07,0.00012836573,2,0.0,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568
246,1259520,1612.1263210997224,780,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568,1.9458628058433534,0.0011800808570114896,0.0002498720918083563,2.4760414703450808e-06,0.0004151803,1,0.0,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568
247,1264640,1633.6240874171647,783,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568,1.945895606279373,0.0011688558210153134,0.00022818578054284444,6.568217543190258e-07,0.00019295109,0,0.0,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568
248,1269760,1635.1772267685615,787,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568,1.945897150039673,0.0006401164151611738,0.00011585428819671506,4.941064304375686e-07,0.0001264037,1,0.0,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568
249,1274880,1634.3183189262352,790,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568,1.9458909988403321,0.001137346914038062,0.00018075812549795957,3.729575425381881e-07,0.00010838911,0,0.0,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568
250,1280000,1634.484629181896,793,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568,1.9458949983119964,0.0010707375244237483,0.00021428834297694267,4.3768002200295086e-07,0.00013454612,4,0.0,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568
251,1285120,1638.9514355339588,796,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568,1.9458985388278962,0.0009872601891402154,0.00015888453817751723,2.760866166795495e-07,0.00015516386,1,0.0,0.0545654296875,0.19341791583825804,0.0,0.8449609279632568
252,1290240,1628.0758438178552,799,0.06297167986631394,0.19811371861071062,0.0,0.8449609279632568,1.9408376812934875,0.004262114455923438,-0.000536682564415969,0.0001838774052885128,0.002591378,1,0.0,0.06297167986631394,0.19811371861071062,0.0,0.8449609279632568
253,1295360,1627.2415170628653,802,0.06297167986631394,0.19811371861071064,0.0,0.8449609279632568,1.9455582976341248,0.0038148453226312996,0.0005331588967237621,2.2439757344727696e-06,0.00035755226,1,0.0,0.06297167986631394,0.19811371861071064,0.0,0.8449609279632568
254,1300480,1626.3164065638705,805,0.06297167986631394,0.19811371861071064,0.0,0.8449609279632568,1.9458039700984955,0.004134141118265688,0.0006979232828598469,8.718016744069246e-07,0.00025012702,1,0.0,0.06297167986631394,0.19811371861071064,0.0,0.8449609279632568
255,1305600,1636.5547056583462,809,0.06297167986631394,0.19811371861071062,0.0,0.8449609279632568,1.9458919227123261,0.003818386932834983,0.0006974099465878681,5.206864202023098e-07,0.00020626446,1,0.0,0.06297167986631394,0.19811371861071062,0.0,0.8449609279632568
256,1310720,1617.2840732341929,812,0.029530273377895357,0.14072504710104855,0.0,0.8449609279632568,1.9440069496631622,0.004998282878659666,1.2828087164962199e-05,4.382349143270403e-05,0.0012532403,2,0.0,0.029530273377895357,0.14072504710104855,0.0,0.8449609279632568
257,1315840,1629.430622906289,815,0.036231445521116255,0.14546163276458557,0.0,0.8449609279632568,1.9416935563087463,0.006791385356336832,0.0012012704246444628,6.204919377523765e-05,0.0019529574,4,0.0,0.036231445521116255,0.14546163276458557,0.0,0.8449609279632568
258,1320960,1625.3938236229535,818,0.015107422322034835,0.06629174758036815,0.0,0.3362500071525574,1.9457900166511535,0.006677087489515543,0.0011901203135494143,1.656877162758974e-06,0.00026731964,2,0.0,0.015107422322034835,0.06629174758036815,0.0,0.3362500071525574
259,1326080,1508.47240981198,821,0.015107422322034835,0.06629174758036815,0.0,0.3362500071525574,1.9458403289318085,0.0017461619281675667,0.00040870599914342163,9.122316981802214e-07,0.00024644454,2,0.0,0.015107422322034835,0.06629174758036815,0.0,0.3362500071525574
260,1331200,1633.8586229437951,825,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9400667428970337,0.004294724075589329,0.0005696230418834602,3.069715370429549e-05,0.0017715131,14,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
261,1336320,1605.9099491571394,828,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9447093725204467,0.0055417686235159636,0.0013007236790144815,1.652595665291301e-05,0.00090389524,0,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
262,1341440,1624.0317449009742,831,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9451234996318818,0.005493095889687538,0.0009194990358082578,4.387216398527016e-06,0.0005075339,0,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
263,1346560,1612.3110235088375,834,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9454808056354522,0.003092534386087209,0.0006374446646077558,2.969261765883857e-06,0.00034758027,2,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
264,1351680,1633.0525105474323,837,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.945593786239624,0.003376593894790858,0.0005378113608458079,2.165245545882044e-06,0.00033739436,1,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
265,1356800,1624.9998755229267,840,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9455415070056916,0.0015620429767295718,0.00038861805587657726,1.2607225272631695e-06,0.00024863187,2,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
266,1361920,1602.414742118951,844,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9458334922790528,0.0012448689492885023,0.00025457197480136526,5.772148249150178e-07,0.00012439552,1,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
267,1367040,1623.260082865129,847,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9458023726940155,0.0009855381678789854,0.00020371000025534158,9.721594068423655e-07,0.00020082993,0,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
268,1372160,1628.7202779986922,850,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9457621634006501,0.0013629665947519243,0.00023097319863154552,8.6081441281749e-07,0.00023471503,1,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
269,1377280,1616.928986121712,853,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9457942008972169,0.0006879309687064961,0.00010731106922321488,7.435941796529733e-07,0.00021347609,0,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
270,1382400,1622.083134678566,856,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9457783937454223,0.0005577643780270592,0.00011155230245094572,5.302708608212469e-07,0.00013364444,4,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
271,1387520,1631.0799760869322,859,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574,1.9457846522331237,0.00043378929985919966,6.327689634417766e-05,5.737801849647894e-07,0.00012744285,1,0.0,0.015107422322034835,0.06629174758036817,0.0,0.3362500071525574
272,1392640,1635.8076083647954,863,0.006701172143220901,0.04184880662133763,0.0,0.26804688572883606,1.9446767449378968,0.0015965151911586871,-0.00034599614882608877,9.283586422270673e-06,0.000911272,1,0.0,0.006701172143220901,0.04184880662133763,0.0,0.26804688572883606
273,1397760,1617.3796908887093,866,0.021400391310453414,0.09990462121711932,0.0,0.5879687666893005,1.9438194990158082,0.003199302036955487,-0.0016926685595535674,0.0003083226903527247,0.0037149899,2,0.0,0.021400391310453414,0.09990462121711932,0.0,0.5879687666893005
274,1402880,1629.9561179834598,869,0.02703808657824993,0.10478166003774272,0.0,0.5879687666893005,1.9441824018955232,-0.0004702554182586027,-0.0008184543947209022,4.1325048005091955e-05,0.0015335948,2,0.0,0.02703808657824993,0.10478166003774272,0.0,0.5879687666893005
275,1408000,1641.9988879434845,872,0.02703808657824993,0.10478166003774271,0.0,0.5879687666893005,1.944977194070816,0.0007442066205840092,-1.0072095756186173e-05,3.573773428797722e-05,0.0015275136,1,0.0,0.02703808657824993,0.10478166003774271,0.0,0.5879687666893005
276,1413120,1632.2911126525833,875,0.02033691443502903,0.09747018002249275,0.0,0.5879687666893005,1.9449993193149566,0.002211718133185059,0.00017921074677360594,7.609627948568231e-06,0.0005866125,2,0.0,0.02033691443502903,0.09747018002249275,0.0,0.5879687666893005
277,1418240,1629.757085038678,878,0.034957032278180124,0.13130858999533165,0.0,0.5879687666893005,1.9421059787273407,0.0024617443297756834,-0.001800136519523221,0.00015480037568522677,0.0024190627,4,0.0,0.034957032278180124,0.13130858999533165,0.0,0.5879687666893005
278,1423360,1624.0689593628006,881,0.03929394632577896,0.13293712285384035,0.0,0.5879687666893005,1.944442915916443,0.000982758618738444,-0.0003684617953695124,2.948333710719453e-05,0.0011088719,3,0.0,0.03929394632577896,0.13293712285384035,0.0,0.5879687666893005
279,1428480,1625.751900270509,885,0.03929394632577896,0.13293712285384035,0.0,0.5879687666893005,1.9457722544670104,-0.001048444930347614,-0.00019328111739014275,2.09483533240018e-06,0.00027344754,2,0.0,0.03929394632577896,0.13293712285384035,0.0,0.5879687666893005
280,1433600,1605.0493540552077,888,0.03929394632577896,0.13293712285384035,0.0,0.5879687666893005,1.9457671999931336,-0.0003208621337762452,-0.0001434307884437658,1.99404144041182e-06,0.00022083728,13,0.0,0.03929394632577896,0.13293712285384035,0.0,0.5879687666893005
281,1438720,1616.4361898393247,891,0.03929394632577896,0.13293712285384035,0.0,0.5879687666893005,1.945751851797104,0.000805609677627217,0.00010709276593843243,1.5558265602066968e-06,0.0002766982,0,0.0,0.03929394632577896,0.13293712285384035,0.0,0.5879687666893005
282,1443840,1626.540717301208,894,0.03929394632577896,0.13293712285384035,0.0,0.5879687666893005,1.941920131444931,0.004127487447112799,-0.00037061936868667546,4.185751186014386e-05,0.001143396,0,0.0,0.03929394632577896,0.13293712285384035,0.0,0.5879687666893005
283,1448960,1619.386124692399,897,0.05876074358820915,0.15797553591995955,0.0,0.5879687666893005,1.9438598811626435,0.0013901218964747386,-0.0003488746584480396,5.6027871414698895e-05,0.0012635943,4,0.0,0.05876074358820915,0.15797553591995955,0.0,0.5879687666893005
284,1454080,1612.3273655368803,900,0.05876074358820915,0.15797553591995955,0.0,0.5879687666893005,1.9456117391586303,0.0016140389489009976,0.00021544154224102386,3.3972406299653814e-06,0.00032271055,0,0.0,0.05876074358820915,0.15797553591995955,0.0,0.5879687666893005
285,1459200,1630.340219482285,904,0.0712714858353138,0.17201807203315564,0.0,0.5879687666893005,1.9443061590194701,0.0032292631454765796,-0.0012736044094708633,0.0001159083023594576,0.0019241783,2,0.0,0.0712714858353138,0.17201807203315564,0.0,0.5879687666893005
286,1464320,1630.6516923483925,907,0.0856015644967556,0.18856367659920464,0.0,0.5879687666893005,1.9423161804676057,0.006160779611673206,-0.0012844888387917308,0.00024341471125808312,0.0026256836,2,0.0,0.0856015644967556,0.18856367659920464,0.0,0.5879687666893005
287,1469440,1639.3322801831425,910,0.10054687634110451,0.2042270978101136,0.0,0.5978124737739563,1.943795782327652,0.00045747576386929724,-0.001226945110829547,0.00022846130577818257,0.002250113,1,0.0,0.10054687634110451,0.2042270978101136,0.0,0.5978124737739563
288,1474560,1610.467351059883,913,0.11733789220452309,0.2220984678558539,0.0,0.6716406345367432,1.942863553762436,-0.0007556440396001562,-0.0021196010042331182,0.00030795709890298897,0.0022886214,1,0.0,0.11733789220452309,0.2220984678558539,0.0,0.6716406345367432
289,1479680,1624.1436390714682,916,0.11733789220452309,0.2220984678558539,0.0,0.6716406345367432,1.944521927833557,-0.0018035356457403394,2.4082366871880366e-05,2.7621125627774746e-05,0.0011582591,0,0.0,0.11733789220452309,0.2220984678558539,0.0,0.6716406345367432
290,1484800,1615.659207142028,919,0.10263867303729057,0.2095674865121228,0.0,0.6716406345367432,1.945029616355896,-0.0010744310857262462,-0.0003351649240357801,5.40206588084402e-06,0.00042770914,4,0.0,0.10263867303729057,0.2095674865121228,0.0,0.6716406345367432
291,1489920,1633.193721522037,922,0.10697168074548244,0.2138119279190596,0.0,0.6716406345367432,1.9435247302055358,0.0008412950111960527,-0.0012287593510336592,0.00020787599096365738,0.002449901,2,0.0,0.10697168074548244,0.2138119279190596,0.0,0.6716406345367432
292,1495040,1598.4381915530812,926,0.10697168074548244,0.2138119279190596,0.0,0.6716406345367432,1.9449544250965118,-0.0008544097934645833,-0.0002758087583060842,1.3418270077636407e-05,0.0006939758,1,0.0,0.10697168074548244,0.2138119279190596,0.0,0.6716406345367432
293,1500160,1611.9294405635244,929,0.12794629000127317,0.24163111805852475,0.0,0.8389843702316284,1.9419101893901825,0.001205795399437193,-0.0023696414514233766,0.00042255591051798547,0.004244958,2,0.0,0.12794629000127317,0.24163111805852475,0.0,0.8389843702316284
294,1505280,1614.009944481393,932,0.11332617215812206,0.23100457833858035,0.0,0.8389843702316284,1.9440999507904053,-0.00574036908801645,-0.0012604992407432292,4.032071570918561e-05,0.001457458,1,0.0,0.11332617215812206,0.23100457833858035,0.0,0.8389843702316284
295,1510400,1579.5615956849065,935,0.12248828150331974,0.2335815217646624,0.0,0.8389843702316284,1.9447932481765746,-0.001999586058082059,-0.0009908427997288526,3.744258233382425e-05,0.0015551022,2,0.0,0.12248828150331974,0.2335815217646624,0.0,0.8389843702316284
296,1515520,1449.3534336169814,939,0.12248828150331974,0.2335815217646624,0.0,0.8389843702316284,1.9457534313201905,0.0001315381886797695,1.0693045283005631e-05,1.8571431667169237e-06,0.00027195475,1,0.0,0.12248828150331974,0.2335815217646624,0.0,0.8389843702316284
297,1520640,1650.8009062831459,942,0.1181513674557209,0.23420420116988674,0.0,0.8389843702316284,1.945789283514023,-0.0003974156787080574,-3.480598986698169e-05,1.2100179617391405e-06,0.00018182232,4,0.0,0.1181513674557209,0.23420420116988674,0.0,0.8389843702316284
298,1525760,1642.950604151391,945,0.1181513674557209,0.23420420116988674,0.0,0.8389843702316284,1.9457658648490905,-0.00038126284525787926,-9.622556626709411e-05,1.1432776346964602e-06,0.00014375769,1,0.0,0.1181513674557209,0.23420420116988674,0.0,0.8389843702316284
299,1530880,1635.9091675371903,948,0.1181513674557209,0.23420420116988674,0.0,0.8389843702316284,1.9457626283168792,2.5571990590833593e-05,-2.597784250610857e-05,1.6538904475282834e-06,0.00028907417,2,0.0,0.1181513674557209,0.23420420116988674,0.0,0.8389843702316284
300,1536000,1628.190147672474,951,0.10392675772309304,0.22342113065828,0.0,0.8389843702316284,1.9445388257503509,0.0008206035679904744,4.451187214726815e-05,2.9633882968482793e-05,0.00060502434,11,0.0,0.10392675772309304,0.22342113065828,0.0,0.8389843702316284
301,1541120,1625.460504982765,954,0.11911816447973252,0.23371242756066934,0.0,0.8389843702316284,1.942053312063217,0.0026346000930061566,-0.001903061343182344,0.00012942315295276784,0.0028421343,2,0.0,0.11911816447973252,0.23371242756066934,0.0,0.8389843702316284
302,1546240,1618.375882812868,958,0.11911816447973252,0.23371242756066934,0.0,0.8389843702316284,1.9457254946231841,-0.002655305922962725,-0.00047731546219438316,3.6974586294036272e-06,0.00036695774,0,0.0,0.11911816447973252,0.23371242756066934,0.0,0.8389843702316284
303,1551360,1625.8604618765942,961,0.10597460865974426,0.22496628196314494,0.0,0.8389843702316284,1.944329184293747,0.0017081570847949478,-0.0019310203744680621,0.00016657246246722934,0.0023240815,5,0.0,0.10597460865974426,0.22496628196314494,0.0,0.8389843702316284
304,1556480,1640.8169351629022,964,0.10597460865974426,0.22496628196314494,0.0,0.8389843702316284,1.9457649827003478,-0.004784214764367789,-0.0007460380089469254,9.414042278876877e-06,0.000669897,0,0.0,0.10597460865974426,0.22496628196314494,0.0,0.8389843702316284
305,1561600,1640.172415320633,967,0.09102929681539536,0.21123356498721602,0.0,0.8389843702316284,1.9457905352115632,-0.0009728289991471683,-0.00031654017238906816,6.4122584262804596e-06,0.00053496414,1,0.0,0.09102929681539536,0.21123356498721602,0.0,0.8389843702316284
306,1566720,1628.3580528435216,970,0.08953515589237213,0.20729605515760116,0.0,0.8389843702316284,1.9422264218330383,0.0021258929424220695,-0.0019156599453708622,0.0004315866722208739,0.0038096998,3,0.0,0.08953515589237213,0.20729605515760116,0.0,0.8389843702316284
307,1571840,1642.3134503169058,973,0.09594628885388375,0.20839053076795241,0.0,0.8389843702316284,1.9432338058948517,0.004360313049983233,-0.00047318044198618736,0.00017617231451367844,0.0022933672,2,0.0,0.09594628885388375,0.20839053076795241,0.0,0.8389843702316284
308,1576960,1640.5758858642475,976,0.09784472659230233,0.21146436218705933,0.0,0.8389843702316284,1.9431615710258483,0.0064018337521702055,-0.00019760263639909681,0.00014384714268089738,0.0018529098,2,0.0,0.09784472659230233,0.21146436218705933,0.0,0.8389843702316284
309,1582080,1640.0055718611238,980,0.09784472659230233,0.21146436218705933,0.0,0.8389843702316284,1.945552510023117,0.00500385268824175,0.0008962061037891544,9.99492763185117e-06,0.0006533856,0,0.0,0.09784472659230233,0.21146436218705933,0.0,0.8389843702316284
310,1587200,1631.057305346734,983,0.09784472659230233,0.21146436218705933,0.0,0.8389843702316284,1.9457174301147462,0.005305592669174075,0.0008895919716451317,5.118671515447204e-06,0.0003698498,1,0.0,0.09784472659230233,0.21146436218705933,0.0,0.8389843702316284
311,1592320,1635.3249074558971,986,0.08293847665190697,0.1768830295468422,0.0,0.6118749976158142,1.9440569698810577,0.006495603965595365,0.00045447488300851544,8.538045012755902e-05,0.0012557958,3,0.0,0.08293847665190697,0.1768830295468422,0.0,0.6118749976158142
312,1597440,1616.1684362121118,989,0.07377636730670929,0.17136415836428323,0.0,0.6118749976158142,1.945354437828064,0.0035723482724279165,0.00041899122654740493,1.9482927746139468e-05,0.0007085289,1,0.0,0.07377636730670929,0.17136415836428323,0.0,0.6118749976158142
313,1602560,1636.486487433898,992,0.07377636730670929,0.17136415836428323,0.0,0.6118749976158142,1.945470815896988,0.0008761852033785545,5.341396338280902e-05,6.366622574205394e-06,0.00047158013,1,0.0,0.07377636730670929,0.17136415836428323,0.0,0.6118749976158142
314,1607680,1633.190492150397,995,0.07377636730670929,0.17136415836428323,0.0,0.6118749976158142,1.9455308258533477,0.0018167815142078325,0.00031250922875187826,6.734577505085327e-06,0.00048180367,0,0.0,0.07377636730670929,0.17136415836428323,0.0,0.6118749976158142
315,1612800,1630.7144717576327,998,0.08227050825953483,0.17585848809952323,0.0,0.6118749976158142,1.9434065163135528,0.0021126771986018865,-0.0007704255691351136,0.00011441439337431803,0.0018633828,3,0.0,0.08227050825953483,0.17585848809952323,0.0,0.6118749976158142
316,1617920,1622.1165840495062,1002,0.09247851595282555,0.1825116579721598,0.0,0.6118749976158142,1.943349575996399,0.0020971754791389687,-0.0012702914973488078,5.683682511516963e-05,0.0015223648,1,0.0,0.09247851595282555,0.1825116579721598,0.0,0.6118749976158142
317,1623040,1600.212912277784,1005,0.09247851595282555,0.1825116579721598,0.0,0.6118749976158142,1.9457062900066375,0.0004803123831152334,-7.74254450789158e-05,4.16225163917261e-06,0.00034782747,3,0.0,0.09247851595282555,0.1825116579721598,0.0,0.6118749976158142
318,1628160,1609.1764655456773,1008,0.09247851595282555,0.1825116579721598,0.0,0.6118749976158142,1.9448428094387054,0.0021202138072112576,-0.0005119545459820074,6.494099916380947e-05,0.0011158837,1,0.0,0.09247851595282555,0.1825116579721598,0.0,0.6118749976158142
319,1633280,1621.7081795656568,1011,0.10126660205423832,0.1821197620835534,0.0,0.6118749976158142,1.9421734094619751,0.002329825305059785,-0.000977907405467704,0.00011619880442594876,0.0018424817,4,0.0,0.10126660205423832,0.1821197620835534,0.0,0.6118749976158142
320,1638400,1396.5979901582502,1015,0.0841503906995058,0.16610045407812193,0.0,0.6118749976158142,1.944602483510971,0.001989516294997884,0.0003537168289767578,2.8501417273218976e-05,0.0010874174,9,0.0,0.0841503906995058,0.16610045407812193,0.0,0.6118749976158142
321,1643520,1180.8124018193062,1019,0.0841503906995058,0.16610045407812193,0.0,0.6118749976158142,1.9457081735134125,-0.0011664017860312016,-0.0001445658603188349,2.4851990133356593e-06,0.00027538155,1,0.0,0.0841503906995058,0.16610045407812193,0.0,0.6118749976158142
322,1648640,1626.1161682005281,1022,0.0841503906995058,0.16610045407812193,0.0,0.6118749976158142,1.9449512779712677,-0.0011367951854481361,-0.00029675567857339046,2.2670434390192897e-06,0.00030574328,0,0.0,0.0841503906995058,0.16610045407812193,0.0,0.6118749976158142
323,1653760,1636.9004986353216,1025,0.07667089886963367,0.1511093898537349,0.0,0.6118749976158142,1.9451916635036468,-0.0010914954560576006,-0.0006007495634548832,1.3933616639860701e-05,0.0006729277,5,0.0,0.07667089886963367,0.1511093898537349,0.0,0.6118749976158142
324,1658880,1540.5637638278756,1029,0.07667089886963367,0.1511093898537349,0.0,0.6118749976158142,1.945868194103241,-0.0007772065364406444,-0.0001396532034050324,2.1989179884940314e-06,0.00022242354,0,0.0,0.07667089886963367,0.1511093898537349,0.0,0.6118749976158142
325,1664000,1344.5891367640706,1033,0.07667089886963367,0.1511093898537349,0.0,0.6118749976158142,1.9458398282527924,-0.001422978425398469,-0.0004259454770362936,3.2218912679127244e-06,0.00026991594,1,0.0,0.07667089886963367,0.1511093898537349,0.0,0.6118749976158142
326,1669120,1166.4957955043153,1037,0.06137402392923832,0.12484361539339965,0.0,0.4747656285762787,1.9455686271190644,0.00023501584546465893,0.00018514027565288415,8.869559002278038e-06,0.0008078635,2,0.0,0.06137402392923832,0.12484361539339965,0.0,0.4747656285762787
327,1674240,1431.0211551517286,1041,0.054962890967726705,0.12119271719135755,0.0,0.4747656285762787,1.945522767305374,-0.0006597623380002915,-0.00019196310527149762,2.6880469249590534e-06,0.00032094642,2,0.0,0.054962890967726705,0.12119271719135755,0.0,0.4747656285762787
